ts,open,high,low,close,volume
2022-01-03 13:00:00+00:00,106.94658638551432,107.54642423286253,106.25357502693701,106.74788255498933,1077.9272809203026
2022-01-03 14:00:00+00:00,106.99261980106321,107.59227022274885,106.30376578727231,106.79541153937824,1078.8626389642977
2022-01-03 15:00:00+00:00,107.03711489975461,107.63650694288802,106.3529738456912,106.84196377022525,1079.8017450108666
2022-01-03 16:00:00+00:00,107.08004078376125,107.67910367942297,106.40116055555222,106.88750249188584,1080.7446890096207
2022-01-03 17:00:00+00:00,107.12135851352387,107.72002172715334,106.44827765165633,106.9319813245761,1081.6915231021308
2022-01-03 18:00:00+00:00,107.16102143700184,107.75921471861928,106.49426760202634,106.97534461480977,1082.6422611600012
2022-01-03 19:00:00+00:00,107.19897558531416,107.79662901953982,106.53906403051772,107.01752785667152,1083.5968784070715
2022-01-03 20:00:00+00:00,107.2351601320992,107.83220418793438,106.5825922075149,107.05845818118155,1084.5553111265856
2022-01-03 21:00:00+00:00,107.26950791348989,107.86587349382422,106.62476960552331,107.09805491056294,1085.517456453993
2022-01-03 22:00:00+00:00,107.30194600518983,107.89756449599972,106.6655065160443,107.13623017379942,1086.4831722558667
2022-01-03 23:00:00+00:00,107.3323963527463,107.92719967194928,106.70470672371822,107.17288957947022,1087.4522770952503
2022-01-04 00:00:00+00:00,107.36077645075389,107.95469709668433,106.74226823334735,107.20793294147427,1088.4245502835572
2022-01-04 01:00:00+00:00,107.38700006638659,107.97997116585807,106.77808404506295,107.24125505290915,1089.3997320189771
2022-01-04 02:00:00+00:00,107.41097800235043,108.00293335827067,106.81204297258449,107.27274650305372,1090.3775236111644
2022-01-04 03:00:00+00:00,107.43261889407634,108.0234930325807,106.84403049923576,107.30229453211996,1091.3575877917904
2022-01-04 04:00:00+00:00,107.45183003573207,108.04155825280213,106.873929666132,107.32978391818921,1092.3395491103856
2022-01-04 05:00:00+00:00,107.46851822942905,108.05703663696303,106.90162198673956,107.35509789053502,1093.322994414706
2022-01-04 06:00:00+00:00,107.48259065183154,108.06983622313376,106.92698838183186,107.3781190633575,1094.307473414686
2022-01-04 07:00:00+00:00,107.4939557322465,108.07986634690356,106.9499101287283,107.3987303838164,1095.29249932887
2022-01-04 08:00:00+00:00,107.50252403618141,108.08703852429298,106.97026981860301,107.41681608815098,1096.2775496120448
2022-01-04 09:00:00+00:00,107.50820914830535,108.09126733403829,106.98795231559166,107.43226265961542,1097.2620667626172
2022-01-04 10:00:00+00:00,107.51092854873751,108.09247129317212,107.0028457114057,107.44495978194033,1098.2454592081344
2022-01-04 11:00:00+00:00,107.51060447661436,108.09057371985237,107.01484226918524,107.45480128205195,1099.2271022671598
2022-01-04 12:00:00+00:00,107.50716477495426,108.0855035774585,107.02383935038262,107.46168605584239,1100.2063391855802
2022-01-04 13:00:00+00:00,107.50054371094609,108.07719629408244,107.02974031857244,107.46551897088708,1101.1824822452504
2022-01-04 14:00:00+00:00,107.49068276593198,108.06559455168482,107.0324554142225,107.46621174014474,1102.1548139427405
2022-01-04 15:00:00+00:00,107.47753138953877,108.05064903937148,107.03190259464105,107.46368376085638,1103.1225882358024
2022-01-04 16:00:00+00:00,107.46104771263157,108.03231916546451,107.02800833353177,107.45786291307483,1104.0850318550292
2022-01-04 17:00:00+00:00,107.44119921401716,108.01806082178831,107.01322127634742,107.44868631250937,1105.0413456780525
2022-01-04 18:00:00+00:00,107.4179633361137,108.0035291824849,106.99181075931563,107.4361010126563,1105.990706163486
2022-01-04 19:00:00+00:00,107.39132804512234,107.98549847181555,106.96694824850455,107.420064651505,1106.9322668417033
2022-01-04 20:00:00+00:00,107.36129233158597,107.9639389191957,106.93863147220576,107.40054603845824,1107.8651598594176
2022-01-04 21:00:00+00:00,107.32786664759713,107.93883248177775,106.90686965859761,107.37752567748281,1108.7884975749243
2022-01-04 22:00:00+00:00,107.29107327731859,107.91017329921618,106.87168390713728,107.35099622290929,1109.7013742007532
2022-01-04 23:00:00+00:00,107.25094663790429,107.8779680779039,106.83310749032528,107.320962864726,1110.6028674903864
2022-01-05 00:00:00+00:00,107.20753350835263,107.84223640197186,106.79118608337363,107.28744364065838,1111.4920404656016
2022-01-05 01:00:00+00:00,107.16089318428361,107.80301096880802,106.74597791976908,107.25046967278891,1112.3679431809192
2022-01-05 02:00:00+00:00,107.11109755710739,107.76033774733,106.69755387119781,107.2100853269515,1113.2296145215475
2022-01-05 03:00:00+00:00,107.05823111653552,107.71427605773592,106.6459974507828,107.16634829362371,1114.0760840311605
2022-01-05 04:00:00+00:00,107.00239087588072,107.66489857195624,106.59140473907887,107.119329589539,1114.9063737657689
2022-01-05 05:00:00+00:00,106.94368622008732,107.61229123453273,106.53388423276732,107.06911347974422,1115.719500169899
2022-01-05 06:00:00+00:00,106.88223867693455,107.55655310415634,106.47355661649172,107.01579732033328,1116.5144759712412
2022-01-05 07:00:00+00:00,106.81818161235084,107.49779611659972,106.41055445877245,106.95949132259204,1117.290312089896
2022-01-05 08:00:00+00:00,106.75165985127025,107.43614477028012,106.34502183343092,106.900318239789,1118.0460195583041
2022-01-05 09:00:00+00:00,106.68282922594487,107.37173573617979,106.27711386843683,106.83841297833825,1118.7806114479415
2022-01-05 10:00:00+00:00,106.61185605410004,107.30471739433234,106.20699622456478,106.77392213554235,1119.4931047988234
2022-01-05 11:00:00+00:00,106.53891654977667,107.23524929955099,106.1348445067044,106.70700346658978,1120.1825225478744
2022-01-05 12:00:00+00:00,106.46419617014536,107.1635015795241,106.0608436111082,106.63782528393195,1120.8478954522056
2022-01-05 13:00:00+00:00,106.38788890199746,107.08965426883442,105.98518701228195,106.56656579259486,1121.4882640033654
2022-01-05 14:00:00+00:00,106.31019649201495,107.01389658286595,105.90807599361943,106.49341236538865,1122.102680328633
2022-01-05 15:00:00+00:00,106.23132762529306,106.93642613594507,105.82971882625479,106.4185607623607,1122.6902100754587
2022-01-05 16:00:00+00:00,106.15149705693268,106.85744810841761,105.75032990094978,106.34221429919297,1123.249934275185
2022-01-05 17:00:00+00:00,106.07092470183348,106.77717436768883,105.67012881814628,106.26458296956963,1123.7809511822254
2022-01-05 18:00:00+00:00,105.98983468809901,106.69582254854564,105.58933944159531,106.18588252683345,1124.2823780849224
2022-01-05 19:00:00+00:00,105.90845437971336,106.61361509834136,105.5081889212219,106.10633353051013,1124.7533530843712
2022-01-05 20:00:00+00:00,105.8270133743585,106.53077829284496,105.42690669109481,106.02616036350175,1125.1930368375547
2022-01-05 21:00:00+00:00,105.7457424824167,106.44754122874524,105.3457234485455,105.94559022593864,1125.6006142612043
2022-01-05 22:00:00+00:00,105.66487269333813,106.3641347989484,105.2648701206162,105.86485211182746,1125.9752961928928
2022-01-05 23:00:00+00:00,105.58463413564964,106.28079065691699,105.18457682411312,105.78417577474205,1126.3163210059367
2022-01-06 00:00:00+00:00,105.50525503693838,106.19774017636838,105.10507182559846,105.70379068887478,1126.6229561747919
2022-01-06 01:00:00+00:00,105.42696069015926,106.11521341268005,105.02658050767,105.62392501179423,1126.8944997877206
2022-01-06 02:00:00+00:00,105.34997243259245,106.03343807233854,104.94932434785494,105.54480455524549,1127.1302820036167
2022-01-06 03:00:00+00:00,105.27450664371136,105.95263849671713,104.8735199163779,105.46665177027691,1127.3296664499883
2022-01-06 04:00:00+00:00,105.20077376811895,105.87303466637681,104.79937789896144,105.38968475288704,1127.4920515592185
2022-01-06 05:00:00+00:00,105.12897736956462,105.79484123195375,104.72710215067129,105.31411627625383,1127.616871840353
2022-01-06 06:00:00+00:00,105.05931322187332,105.71826657752693,104.656888786638,105.2401528554392,1127.703599083786
2022-01-06 07:00:00+00:00,104.99196844239846,105.64351192215403,104.5889253152669,105.16799385025561,1127.751743496364
2022-01-06 08:00:00+00:00,104.92712067335434,105.57077046501885,104.52338981929203,105.09783061173732,1127.7608547645598
2022-01-06 09:00:00+00:00,104.86493731609475,105.50022657935722,104.46045018974112,105.0298456773822,1127.730523043521
2022-01-06 10:00:00+00:00,104.80557482308139,105.43205506001713,104.40026341755527,104.96421202001898,1127.6603798699477
2022-01-06 11:00:00+00:00,104.74917805193236,105.36642042916726,104.3429749472542,104.901092354813,1127.5500989969046
2022-01-06 12:00:00+00:00,104.69587968556098,105.30347630429844,104.28871809665702,104.84063850855443,1127.399397148843
2022-01-06 13:00:00+00:00,104.64579972200582,105.24336483226543,104.23761354626026,104.78299085497491,1127.2080346952573
2022-01-06 14:00:00+00:00,104.5990450371241,105.18621619269655,104.18976890144542,104.72827781941982,1126.9758162415792
2022-01-06 15:00:00+00:00,104.55570902286809,105.1321481736576,104.14527833023577,104.67661545576112,1126.7025911360736
2022-01-06 16:00:00+00:00,104.51587130339496,105.08126582199554,104.10422227885378,104.62810709797597,1126.3882538916741
2022-01-06 17:00:00+00:00,104.47959753077727,105.03366117031412,104.06666726684621,104.58284308834185,1126.0327445218736
2022-01-06 18:00:00+00:00,104.44693926158483,104.98941304204531,104.03266576304831,104.54090058371155,1125.6360487899535
2022-01-06 19:00:00+00:00,104.41793391510437,104.94858693558383,104.00225614315397,104.50234344083437,1125.1981983710198
2022-01-06 20:00:00+00:00,104.39260481345406,104.91123498795045,103.97546272914927,104.46722218118823,1124.7192709264857
2022-01-06 21:00:00+00:00,104.37096130333737,104.87739601794348,103.95229591035434,104.4355740352816,1124.199390090828
2022-01-06 22:00:00+00:00,104.3529989586699,104.84709564823395,103.93275234530795,104.40742306587936,1123.6387253706116
2022-01-06 23:00:00+00:00,104.33869986280664,104.82034650535817,103.91681524322233,104.38278036910623,1123.037491955967
2022-01-07 00:00:00+00:00,104.3280329685971,104.79714849606759,103.90445472323691,104.36164435188618,1122.3959504448796
2022-01-07 01:00:00+00:00,104.3209545340086,104.77748915801166,103.89562824921093,104.34400108369331,1121.7144064808283
2022-01-07 02:00:00+00:00,104.31740863058197,104.76134408225803,103.89028113732068,104.32982472011733,1120.993210304486
2022-01-07 03:00:00+00:00,104.31732772152719,104.7486774046999,103.88834713326895,104.31907799529299,1120.232756220374
2022-01-07 04:00:00+00:00,104.32063330582852,104.74836288898632,103.88082852945502,104.31171277980667,1119.4334819795372
2022-01-07 05:00:00+00:00,104.32723662431216,104.75314783905537,103.8748335761792,104.30767070027909,1118.5958680794668
2022-01-07 06:00:00+00:00,104.33703942324097,104.76118502211509,103.87204599741253,104.30688381643434,1117.7204369826873
2022-01-07 07:00:00+00:00,104.34993477063634,104.77236876333707,103.87239044051567,104.30927535110236,1116.8077522555684
2022-01-07 08:00:00+00:00,104.36580792019636,104.78658553511374,103.87578352704065,104.31476046826923,1115.8584176291001
2022-01-07 09:00:00+00:00,104.38453721737838,104.80371486227317,103.8821346726042,104.32324709398827,1114.873075983526
2022-01-07 10:00:00+00:00,104.40599504194724,104.82363026378758,103.89134694414264,104.33463677469562,1113.8524082588785
2022-01-07 11:00:00+00:00,104.43004878106139,104.84620022504834,103.90331794886151,104.34882556724239,1112.7971322936212
2022-01-07 12:00:00+00:00,104.45656182677389,104.87128919458497,103.91794074899381,104.3657049547568,1111.7080015937402
2022-01-07 13:00:00+00:00,104.48539459167255,104.8987585989531,103.93510479632461,104.38516278229318,1110.5858040347791
2022-01-07 14:00:00+00:00,104.51640553626629,104.92846786939884,103.9546968803177,104.40708420610264,1109.4313604994377
2022-01-07 15:00:00+00:00,104.5494522016513,104.96027547383373,103.976602083601,104.43135265028133,1108.2455234534943
2022-01-07 16:00:00+00:00,104.58439224095544,104.99403994761929,104.00070473852652,104.4578507645113,1107.029175462935
2022-01-07 17:00:00+00:00,104.62108444306622,105.02962091666677,104.02688937852103,104.48646137660928,1105.7832276552892
2022-01-07 18:00:00+00:00,104.65938974219573,105.06688010640616,104.055041677984,104.51706843363903,1104.508618128295
2022-01-07 19:00:00+00:00,104.69917220692345,105.10568233026564,104.08504937457005,104.54955792542371,1103.2063103091084
2022-01-07 20:00:00+00:00,104.74030000248733,105.14589645143222,104.11680316781334,104.58381878441475,1101.8772912673894
2022-01-07 21:00:00+00:00,104.78264632026062,105.18739631183176,104.15019758821022,104.61974375603263,1100.522569985678
2022-01-07 22:00:00+00:00,104.82609026855826,105.23006162247202,104.18513183107318,104.65723023379196,1099.1431755905683
2022-01-07 23:00:00+00:00,104.87051771915966,105.27377880953642,104.22151054970246,104.69618105375591,1097.7401555482627
2022-01-08 00:00:00+00:00,104.9158221042135,105.31844181089403,104.25924460269002,104.73650524313408,1096.314573828165
2022-01-08 01:00:00+00:00,104.961905158502,105.3639528180038,104.29825175047185,104.77811871813886,1094.8675090382349
2022-01-08 02:00:00+00:00,105.00867760238648,105.41022295853486,104.33845729657801,104.8209449265485,1093.400052535877
2022-01-08 03:00:00+00:00,105.05605976112959,105.45717291539891,104.37979466939119,104.8649154307871,1091.9133065182027
2022-01-08 04:00:00+00:00,105.10398211669,105.50473347829012,104.4222059406144,104.9099704277208,1090.4083820955234
2022-01-08 05:00:00+00:00,105.15238578851122,105.55284602425486,104.46564227706101,104.95605920178276,1088.886397351986
2022-01-08 06:00:00+00:00,105.20122294027371,105.60146292426043,104.51006432281615,105.00314050847496,1087.3484753972746
2022-01-08 07:00:00+00:00,105.2504571100456,105.65054787319818,104.55544250927224,105.05118288574825,1085.7957424133274
2022-01-08 08:00:00+00:00,105.30006346175092,105.70007614124005,104.60175729101145,105.10016489123309,1084.2293257000222
2022-01-08 09:00:00+00:00,105.35002895636943,105.75003474496273,104.6489993059911,105.15007526377559,1082.6503517237868
2022-01-08 10:00:00+00:00,105.40035244178915,105.80042253716074,104.69716945898136,105.20091300822747,1081.0599441730858
2022-01-08 11:00:00+00:00,105.45104466074453,105.85125021478092,104.7462789277038,105.25268740293723,1079.4592220247152
2022-01-08 12:00:00+00:00,105.50212817679085,105.90254024492955,104.79634909162318,105.30541792989449,1077.8492976248192
2022-01-08 13:00:00+00:00,105.5536372187808,105.95432670941759,104.84741138384808,105.35913412798156,1076.2312747885064
2022-01-08 14:00:00+00:00,105.60561744482462,106.00665506882544,104.8995070670972,105.41387537028854,1074.6062469219087
2022-01-08 15:00:00+00:00,105.65812562722132,106.05958184757495,104.95268693518226,105.46969056694157,1072.975295170475
2022-01-08 16:00:00+00:00,105.71122926034782,106.11317424199487,105.00701094194383,105.52663779537997,1071.3394865972398
2022-01-08 17:00:00+00:00,105.76500609397796,106.16750965385226,105.06254776004975,105.58478386049065,1069.6998723947434
2022-01-08 18:00:00+00:00,105.81954359497323,106.22267515229088,105.11937427252225,105.64420378746509,1068.0574861342088
2022-01-08 19:00:00+00:00,105.87493834073916,106.2787668675708,105.17757500029988,105.70498025068417,1066.413342055506
2022-01-08 20:00:00+00:00,105.93129534827038,106.33588932043182,105.23724146955769,105.76720294235304,1064.7684334013454
2022-01-08 21:00:00+00:00,105.98872734301366,106.39415469130991,105.29847152290267,105.83096788500245,1063.1237307990573
2022-01-08 22:00:00+00:00,106.04735397215757,106.45368203401485,105.3613685789302,105.89637669234105,1061.4801806932057
2022-01-08 23:00:00+00:00,106.10730096730607,106.5145964388264,105.42604084496399,105.96353578328055,1059.8387038321891
2022-01-09 00:00:00+00:00,106.16869926181361,106.57702815028594,105.49260048811198,106.03255555426486,1058.2001938118633
2022-01-09 01:00:00+00:00,106.23168406834321,106.64111164524506,105.56116277004375,106.1035495153084,1056.5655156791026
2022-01-09 02:00:00+00:00,106.29639392245923,106.70698467698224,105.63184515113599,106.17663339538863,1054.9355045981001
2022-01-09 03:00:00+00:00,106.36296969828103,106.77478729141347,105.70476636983635,106.25192422304285,1053.3109645820637
2022-01-09 04:00:00+00:00,106.43155360239741,106.84466082159646,105.78004550326246,106.32953938818451,1051.6926672928423
2022-01-09 05:00:00+00:00,106.50228815237877,106.91674686686466,105.85780101517972,106.40959569128252,1050.0813509108725
2022-01-09 06:00:00+00:00,106.5753151463205,106.99118626302457,105.93814979759159,106.49220838613569,1048.4777190776829
2022-01-09 07:00:00+00:00,106.65077462990543,107.06811805010327,106.02120621222214,106.57749022252176,1046.882439913057
2022-01-09 08:00:00+00:00,106.72880386748916,107.14767844414983,106.10708113818056,106.66555049500971,1045.2961451087895
2022-01-09 09:00:00+00:00,106.80953632368467,107.22999981956633,106.19588103206335,106.75649410419004,1043.7194291008188
2022-01-09 10:00:00+00:00,106.89310066185638,107.31520970837819,106.28770700667832,106.85042063650677,1042.1528483213553
2022-01-09 11:00:00+00:00,106.97961976582542,107.40342982274494,106.38265393446147,106.94742346876112,1040.5969205324582
2022-01-09 12:00:00+00:00,107.06920979094107,107.49477510686589,106.4808095815068,107.04758890320616,1039.0521242423486
2022-01-09 13:00:00+00:00,107.16197925048816,107.58935282424994,106.58225377793984,107.15099533896273,1037.5188982055736
2022-01-09 14:00:00+00:00,107.25802814317491,107.68726168609328,106.68705763013882,107.25771248525942,1035.9976410079623
2022-01-09 15:00:00+00:00,107.35744712718828,107.79894452080225,106.78492928549555,107.36780062173912,1034.4887107371428
2022-01-09 16:00:00+00:00,107.4603167460085,107.91441319276663,106.88598755174912,107.48130991077844,1032.9924247392084
2022-01-09 17:00:00+00:00,107.56670671084885,108.03339006301735,106.99061908774384,107.59827976643962,1031.5090594619487
2022-01-09 18:00:00+00:00,107.67667524422917,108.15590179811856,107.09888336803247,107.71873828431725,1030.0388503848778
2022-01-09 19:00:00+00:00,107.79026848880734,108.28196320788938,107.2108277487317,107.84270173615796,1028.5819920361146
2022-01-09 20:00:00+00:00,107.9075199851811,108.41157680930604,107.32648694445994,107.97017413272174,1027.138638095992
2022-01-09 21:00:00+00:00,108.02845022194018,108.54473246170582,107.44588257755359,108.10114685792213,1025.708901587094
2022-01-09 22:00:00+00:00,108.15306626079304,108.6814070758766,107.56902280238648,108.23559837683041,1024.2928551502353
2022-01-09 23:00:00+00:00,108.28136143912218,108.82156439914982,107.69590200714718,108.37349401966173,1022.8905314057263
2022-01-10 00:00:00+00:00,108.41331515183533,108.96515487813076,107.82650059494205,108.51478584337849,1021.5019233990953
2022-01-10 01:00:00+00:00,108.54889271388264,109.11211560020901,107.96078484559446,108.65941257205408,1020.1269851302496
2022-01-10 02:00:00+00:00,108.6880453043048,109.26237031449118,108.0987068590061,108.80729961664035,1018.7656321649023
2022-01-10 03:00:00+00:00,108.83070999216636,109.41582953229376,108.24020458043442,108.9583591742771,1017.4177423269116
2022-01-10 04:00:00+00:00,108.97680984421662,109.57239070682874,108.38520190752978,109.11249040677748,1016.0831564700188
2022-01-10 05:00:00+00:00,109.12625411360978,109.73193849121127,108.53360887846392,109.26957969741896,1014.7616793272997
2022-01-10 06:00:00+00:00,109.27893850851069,109.89434507342062,108.68532193997687,109.42950098467256,1013.4530804364931
2022-01-10 07:00:00+00:00,109.4347455389143,110.0594705863568,108.84022429367036,109.59211617101286,1012.1570951392082
2022-01-10 08:00:00+00:00,109.59354493952084,110.22716359065682,108.9981863183907,109.75727560447453,1010.8734256518594
2022-01-10 09:00:00+00:00,109.75519416603643,110.39726162747282,109.15906606607066,109.92481863015762,1009.6017422060355
2022-01-10 10:00:00+00:00,109.91953896181347,110.569591837968,109.32270982794539,110.09457420843916,1008.341684255857
2022-01-10 11:00:00+00:00,110.08641399131056,110.74397164586252,109.48895276762224,110.26636159622363,1007.0928617497516
2022-01-10 12:00:00+00:00,110.25564353643954,110.92020949895965,109.65761961707231,110.43999108716403,1005.8548564639271
2022-01-10 13:00:00+00:00,110.42704225148042,111.09810566520768,109.82852543122507,110.61526480640931,1004.6272233947129
2022-01-10 14:00:00+00:00,110.60041597188676,111.27745307850506,110.00147639648837,110.79197755508727,1003.4094922068034
2022-01-10 15:00:00+00:00,110.77556257197521,111.45803822914029,110.1762706881881,110.96991769941495,1002.2011687343328
2022-01-10 16:00:00+00:00,110.95227286619604,111.63964209347326,110.35269937162442,111.14886809904422,1001.0017365315972
2022-01-10 17:00:00+00:00,111.13033154842057,111.82204109721538,110.5305473411806,111.328607069001,999.8106584701372
2022-01-10 18:00:00+00:00,111.30951816345335,112.00500810645103,110.70959429169237,111.50890936936149,998.6273783788005
2022-01-10 19:00:00+00:00,111.48960810478862,112.18831344036757,110.88961571609765,111.68954721663363,997.4513227233155
2022-01-10 20:00:00+00:00,111.6703736324787,112.37172589952124,111.07038392323403,111.87029131067204,996.2819023218236
2022-01-10 21:00:00+00:00,111.85158490487012,112.55501380336842,111.25166906954023,112.05091187085699,995.1185140927466
2022-01-10 22:00:00+00:00,112.03301101789158,112.73794603073253,111.43324019834537,112.23117967520847,993.9605428312968
2022-01-10 23:00:00+00:00,112.21442104554522,112.92029305685774,111.61486628039779,112.41086709608769,992.807363010878
2022-01-11 00:00:00+00:00,112.39558507526212,113.10182798072294,111.79631724929392,112.58974912616023,991.6583406055789
2022-01-11 01:00:00+00:00,112.57627523183116,113.28232753635103,111.97736502551682,112.76760438835699,990.5128349299113
